"guideline anchor","guideline url",mirror_file,timestamp
"Sarcoma: proportion of patients, aged 16 years and over, with grade 2 or 3 deep extremity soft tissue sarcoma undergoing a planned marginal or wide local excision (R0 or R1) who commenced post-operative radiotherapy within 3 months of surgery.",https://www.qualitymeasures.ahrq.gov/summaries/summary/50822/sarcoma-proportion-of-patients-aged-16-years-and-over-with-grade-2-or-3-deep-extremity-soft-tissue-sarcoma-undergoing-a-planned-marginal-or-wide-local-excision-r0-or-r1-who-commenced-postoperative-radiotherapy-within-3-months-of-surgery,./sarcoma-proportion-of-patients-aged-16-years-and-over-with-grade-2-or-3-deep-extremity-soft-tissue-sarcoma-undergoing-a-planned-marginal-or-wide-local-excision-r0-or-r1-who-commenced-postoperative-radiotherapy-within-3-months-of-surgery,20180621051549
"Metabolism and nutrition: percentage of patients with early initiation of enteral nutrition (EN).",https://www.qualitymeasures.ahrq.gov/summaries/summary/43683/metabolism-and-nutrition-percentage-of-patients-with-early-initiation-of-enteral-nutrition-en,./metabolism-and-nutrition-percentage-of-patients-with-early-initiation-of-enteral-nutrition-en,20180621024935
"HIV ambulatory care satisfaction: percentage of HIV positive women who reported how often their women's health providers knew about the latest medical developments for women with HIV.",https://www.qualitymeasures.ahrq.gov/summaries/summary/27891/hiv-ambulatory-care-satisfaction-percentage-of-hiv-positive-women-who-reported-how-often-their-womens-health-providers-knew-about-the-latest-medical-developments-for-women-with-hiv,./hiv-ambulatory-care-satisfaction-percentage-of-hiv-positive-women-who-reported-how-often-their-womens-health-providers-knew-about-the-latest-medical-developments-for-women-with-hiv,20180621003741
"Toxicology: percentage of recommended antidotes in stock (adequately accessible).",https://www.qualitymeasures.ahrq.gov/summaries/summary/43706/toxicology-percentage-of-recommended-antidotes-in-stock-adequately-accessible,./toxicology-percentage-of-recommended-antidotes-in-stock-adequately-accessible,20180620221342
"Failure to rescue: percentage of patients who died with a complication within 30 days from admission.",https://www.qualitymeasures.ahrq.gov/summaries/summary/50112/failure-to-rescue-percentage-of-patients-who-died-with-a-complication-within-30-days-from-admission,./failure-to-rescue-percentage-of-patients-who-died-with-a-complication-within-30-days-from-admission,20180620201609
"Melanoma: percentage of patients who have stages 0, I, or IIA melanoma for whom an abdominal CT/MRI, pelvic CT/MRI, or PET scan was not performed, except in response to specific signs or symptoms.",https://www.qualitymeasures.ahrq.gov/summaries/summary/34815/melanoma-percentage-of-patients-who-have-stages-0-i-or-iia-melanoma-for-whom-an-abdominal-ctmri-pelvic-ctmri-or-pet-scan-was-not-performed-except-in-response-to-specific-signs-or-symptoms,./melanoma-percentage-of-patients-who-have-stages-0-i-or-iia-melanoma-for-whom-an-abdominal-ctmri-pelvic-ctmri-or-pet-scan-was-not-performed-except-in-response-to-specific-signs-or-symptoms,20180620211633
"Postpartum care: percentage of deliveries that had a postpartum visit on or between 21 and 56 days after delivery.",https://www.qualitymeasures.ahrq.gov/summaries/summary/49780/postpartum-care-percentage-of-deliveries-that-had-a-postpartum-visit-on-or-between-21-and-56-days-after-delivery,./postpartum-care-percentage-of-deliveries-that-had-a-postpartum-visit-on-or-between-21-and-56-days-after-delivery,20180625140913
"Adult trauma care: percentage of patients age 18 years and older admitted to hospital with an injury diagnosis and documented to have an assessment for disability and a decision to prescribe or not prescribe post-acute care therapy.",https://www.qualitymeasures.ahrq.gov/summaries/summary/48452/adult-trauma-care-percentage-of-patients-age-18-years-and-older-admitted-to-hospital-with-an-injury-diagnosis-and-documented-to-have-an-assessment-for-disability-and-a-decision-to-prescribe-or-not-prescribe-postacute-care-therapy,./adult-trauma-care-percentage-of-patients-age-18-years-and-older-admitted-to-hospital-with-an-injury-diagnosis-and-documented-to-have-an-assessment-for-disability-and-a-decision-to-prescribe-or-not-prescribe-postacute-care-therapy,20180620232224
"Health plan members' experiences: percentage of parents/caretakers of health plan members who reported how often they were satisfied with their child's health plan customer service.",https://www.qualitymeasures.ahrq.gov/summaries/summary/49803/health-plan-members-experiences-percentage-of-parentscaretakers-of-health-plan-members-who-reported-how-often-they-were-satisfied-with-their-childs-health-plan-customer-service,./health-plan-members-experiences-percentage-of-parentscaretakers-of-health-plan-members-who-reported-how-often-they-were-satisfied-with-their-childs-health-plan-customer-service,20180621012337
"Geriatrics: percentage of female patients aged 65 years and older with a diagnosis of urinary incontinence with a documented plan of care for urinary incontinence at least once within 12 months.",https://www.qualitymeasures.ahrq.gov/summaries/summary/49448/geriatrics-percentage-of-female-patients-aged-65-years-and-older-with-a-diagnosis-of-urinary-incontinence-with-a-documented-plan-of-care-for-urinary-incontinence-at-least-once-within-12-months,./geriatrics-percentage-of-female-patients-aged-65-years-and-older-with-a-diagnosis-of-urinary-incontinence-with-a-documented-plan-of-care-for-urinary-incontinence-at-least-once-within-12-months,20180625143455
"Bladder cancer: number of radical cystectomy procedures performed by a surgeon over a 1 year period.",https://www.qualitymeasures.ahrq.gov/summaries/summary/50776/bladder-cancer-number-of-radical-cystectomy-procedures-performed-by-a-surgeon-over-a-1-year-period,./bladder-cancer-number-of-radical-cystectomy-procedures-performed-by-a-surgeon-over-a-1-year-period,20180620221253
"HIV ambulatory care satisfaction: percentage of HIV positive adult patients who reported whether the program helped them to reduce their substance use.",https://www.qualitymeasures.ahrq.gov/summaries/summary/27868/hiv-ambulatory-care-satisfaction-percentage-of-hiv-positive-adult-patients-who-reported-whether-the-program-helped-them-to-reduce-their-substance-use,./hiv-ambulatory-care-satisfaction-percentage-of-hiv-positive-adult-patients-who-reported-whether-the-program-helped-them-to-reduce-their-substance-use,20180621054717
"Prevention of wrong-site or wrong-patient surgery: does the hospital have a protocol for prevention of wrong-site or wrong-patient surgery?",https://www.qualitymeasures.ahrq.gov/summaries/summary/27536/prevention-of-wrongsite-or-wrongpatient-surgery-does-the-hospital-have-a-protocol-for-prevention-of-wrongsite-or-wrongpatient-surgery,./prevention-of-wrongsite-or-wrongpatient-surgery-does-the-hospital-have-a-protocol-for-prevention-of-wrongsite-or-wrongpatient-surgery,20180620210239
"Assessment and management of chronic pain: percentage of chronic pain patients who are referred to diagnostic and/or therapeutic procedures if the goals for pain control or functional status have not been met.",https://www.qualitymeasures.ahrq.gov/summaries/summary/47742/assessment-and-management-of-chronic-pain-percentage-of-chronic-pain-patients-who-are-referred-to-diagnostic-andor-therapeutic-procedures-if-the-goals-for-pain-control-or-functional-status-have-not-been-met,./assessment-and-management-of-chronic-pain-percentage-of-chronic-pain-patients-who-are-referred-to-diagnostic-andor-therapeutic-procedures-if-the-goals-for-pain-control-or-functional-status-have-not-been-met,20180620204259
"Colorectal cancer screening: percentage of patients greater than 85 years of age who received a screening colonoscopy from January 1 to December 31.",https://www.qualitymeasures.ahrq.gov/summaries/summary/50135/colorectal-cancer-screening-percentage-of-patients-greater-than-85-years-of-age-who-received-a-screening-colonoscopy-from-january-1-to-december-31,./colorectal-cancer-screening-percentage-of-patients-greater-than-85-years-of-age-who-received-a-screening-colonoscopy-from-january-1-to-december-31,20180625143829
"Diagnosis and treatment of respiratory illness in children and adults: percentage of patients and/or parents of children with a viral upper-respiratory infection who receive home treatment education.",https://www.qualitymeasures.ahrq.gov/summaries/summary/43829/diagnosis-and-treatment-of-respiratory-illness-in-children-and-adults-percentage-of-patients-andor-parents-of-children-with-a-viral-upperrespiratory-infection-who-receive-home-treatment-education,./diagnosis-and-treatment-of-respiratory-illness-in-children-and-adults-percentage-of-patients-andor-parents-of-children-with-a-viral-upperrespiratory-infection-who-receive-home-treatment-education,20180620213944
"Oral cavity squamous cell carcinoma: percentage of patients with American Joint Committee on Cancer (AJCC) Stage III or IV oral cavity squamous cell carcinoma who are referred for adjuvant radiation following curative intent surgery.",https://www.qualitymeasures.ahrq.gov/summaries/summary/50467/oral-cavity-squamous-cell-carcinoma-percentage-of-patients-with-american-joint-committee-on-cancer-ajcc-stage-iii-or-iv-oral-cavity-squamous-cell-carcinoma-who-are-referred-for-adjuvant-radiation-following-curative-intent-surgery,./oral-cavity-squamous-cell-carcinoma-percentage-of-patients-with-american-joint-committee-on-cancer-ajcc-stage-iii-or-iv-oral-cavity-squamous-cell-carcinoma-who-are-referred-for-adjuvant-radiation-following-curative-intent-surgery,20180620180712
"Hospital standardized mortality ratio (HSMR): the ratio of the actual number of acute in-hospital deaths to the expected number of in-hospital deaths, for conditions accounting for about 80% of inpatient mortality.",https://www.qualitymeasures.ahrq.gov/summaries/summary/48993/hospital-standardized-mortality-ratio-hsmr-the-ratio-of-the-actual-number-of-acute-inhospital-deaths-to-the-expected-number-of-inhospital-deaths-for-conditions-accounting-for-about-80-of-inpatient-mortality,./hospital-standardized-mortality-ratio-hsmr-the-ratio-of-the-actual-number-of-acute-inhospital-deaths-to-the-expected-number-of-inhospital-deaths-for-conditions-accounting-for-about-80-of-inpatient-mortality,20180620200345
"Cutaneous melanoma: proportion of patients with cutaneous melanoma undergoing partial biopsy who undergo a wide local excision.",https://www.qualitymeasures.ahrq.gov/summaries/summary/50991/cutaneous-melanoma-proportion-of-patients-with-cutaneous-melanoma-undergoing-partial-biopsy-who-undergo-a-wide-local-excision,./cutaneous-melanoma-proportion-of-patients-with-cutaneous-melanoma-undergoing-partial-biopsy-who-undergo-a-wide-local-excision,20180621114156
"Cutaneous melanoma: proportion of patients with cutaneous melanoma who have their diagnostic excision biopsy carried out by a skin cancer clinician.",https://www.qualitymeasures.ahrq.gov/summaries/summary/50985/cutaneous-melanoma-proportion-of-patients-with-cutaneous-melanoma-who-have-their-diagnostic-excision-biopsy-carried-out-by-a-skin-cancer-clinician,./cutaneous-melanoma-proportion-of-patients-with-cutaneous-melanoma-who-have-their-diagnostic-excision-biopsy-carried-out-by-a-skin-cancer-clinician,20180622005836
"HIV ambulatory care satisfaction: percentage of HIV positive adolescent and adult patients who reported how often they felt they would get in trouble if they disagreed with or complained about their case manager.",https://www.qualitymeasures.ahrq.gov/summaries/summary/27845/hiv-ambulatory-care-satisfaction-percentage-of-hiv-positive-adolescent-and-adult-patients-who-reported-how-often-they-felt-they-would-get-in-trouble-if-they-disagreed-with-or-complained-about-their-case-manager,./hiv-ambulatory-care-satisfaction-percentage-of-hiv-positive-adolescent-and-adult-patients-who-reported-how-often-they-felt-they-would-get-in-trouble-if-they-disagreed-with-or-complained-about-their-case-manager,20180621054710
"Clinical trial access: proportion of patients with cancer who are enrolled in an interventional clinical trial or translational research.",https://www.qualitymeasures.ahrq.gov/summaries/summary/50799/clinical-trial-access-proportion-of-patients-with-cancer-who-are-enrolled-in-an-interventional-clinical-trial-or-translational-research,./clinical-trial-access-proportion-of-patients-with-cancer-who-are-enrolled-in-an-interventional-clinical-trial-or-translational-research,20180621091411
"Fall risk management: the percentage of Medicare members 65 years of age and older who had a fall or had problems with balance or walking in the past 12 months who were seen by a practitioner in the past 12 months and who received fall risk intervention from their current practitioner.",https://www.qualitymeasures.ahrq.gov/summaries/summary/49757/fall-risk-management-the-percentage-of-medicare-members-65-years-of-age-and-older-who-had-a-fall-or-had-problems-with-balance-or-walking-in-the-past-12-months-who-were-seen-by-a-practitioner-in-the-past-12-months-and-who-received-fall-risk-intervention-from-th,./fall-risk-management-the-percentage-of-medicare-members-65-years-of-age-and-older-who-had-a-fall-or-had-problems-with-balance-or-walking-in-the-past-12-months-who-were-seen-by-a-practitioner-in-the-past-12-months-and-who-received-fall-risk-intervention-f,20180625163718
"Colorectal cancer: proportion of patients with rectal cancer undergoing definitive treatment (chemoradiotherapy or surgical resection) who undergo CT chest, abdomen and pelvis and MRI pelvis before definitive treatment.",https://www.qualitymeasures.ahrq.gov/summaries/summary/50968/colorectal-cancer-proportion-of-patients-with-rectal-cancer-undergoing-definitive-treatment-chemoradiotherapy-or-surgical-resection-who-undergo-ct-chest-abdomen-and-pelvis-and-mri-pelvis-before-definitive-treatment,./colorectal-cancer-proportion-of-patients-with-rectal-cancer-undergoing-definitive-treatment-chemoradiotherapy-or-surgical-resection-who-undergo-ct-chest-abdomen-and-pelvis-and-mri-pelvis-before-definitive-treatment,20180621000045
"Infection control after hematopoietic cell transplantation (HCT): percentage of patients who had HCT and were at risk for cytomegalovirus (CMV) and were prescribed a CMV disease prevention program for 100 days after HCT.",https://www.qualitymeasures.ahrq.gov/summaries/summary/43806/infection-control-after-hematopoietic-cell-transplantation-hct-percentage-of-patients-who-had-hct-and-were-at-risk-for-cytomegalovirus-cmv-and-were-prescribed-a-cmv-disease-prevention-program-for-100-days-after-hct,./infection-control-after-hematopoietic-cell-transplantation-hct-percentage-of-patients-who-had-hct-and-were-at-risk-for-cytomegalovirus-cmv-and-were-prescribed-a-cmv-disease-prevention-program-for-100-days-after-hct,20180623145239
"Medical: risk-adjusted rate of urgent readmission for the medical patient group.",https://www.qualitymeasures.ahrq.gov/summaries/summary/48970/medical-riskadjusted-rate-of-urgent-readmission-for-the-medical-patient-group,./medical-riskadjusted-rate-of-urgent-readmission-for-the-medical-patient-group,20180620200343
"Pancreatic cancer: does the institution that treats pancreatic cancer have radiation therapy and chemotherapy services available within their institution?",https://www.qualitymeasures.ahrq.gov/summaries/summary/34320/pancreatic-cancer-does-the-institution-that-treats-pancreatic-cancer-have-radiation-therapy-and-chemotherapy-services-available-within-their-institution,./pancreatic-cancer-does-the-institution-that-treats-pancreatic-cancer-have-radiation-therapy-and-chemotherapy-services-available-within-their-institution,20180620191841
"Pancreatic cancer: percentage of patients who undergo resection for whom the hospital has ensured that the surgeon is certified by the American Board of Surgery or equivalent international organization.",https://www.qualitymeasures.ahrq.gov/summaries/summary/34984/pancreatic-cancer-percentage-of-patients-who-undergo-resection-for-whom-the-hospital-has-ensured-that-the-surgeon-is-certified-by-the-american-board-of-surgery-or-equivalent-international-organization,./pancreatic-cancer-percentage-of-patients-who-undergo-resection-for-whom-the-hospital-has-ensured-that-the-surgeon-is-certified-by-the-american-board-of-surgery-or-equivalent-international-organization,20180620191839
"Prevention of surgical wound infection: percentage of errors (quality defects) in antibiotic prophylaxis for surgical procedures.",https://www.qualitymeasures.ahrq.gov/summaries/summary/27553/prevention-of-surgical-wound-infection-percentage-of-errors-quality-defects-in-antibiotic-prophylaxis-for-surgical-procedures,./prevention-of-surgical-wound-infection-percentage-of-errors-quality-defects-in-antibiotic-prophylaxis-for-surgical-procedures,20180621042838
"HIV ambulatory care satisfaction: percentage of HIV positive adolescent and adult patients who reported whether their providers asked them whether they needed help to tell their sexual partners about their HIV status and made a referral if needed.",https://www.qualitymeasures.ahrq.gov/summaries/summary/27822/hiv-ambulatory-care-satisfaction-percentage-of-hiv-positive-adolescent-and-adult-patients-who-reported-whether-their-providers-asked-them-whether-they-needed-help-to-tell-their-sexual-partners-about-their-hiv-status-and-made-a-referral-if-needed,./hiv-ambulatory-care-satisfaction-percentage-of-hiv-positive-adolescent-and-adult-patients-who-reported-whether-their-providers-asked-them-whether-they-needed-help-to-tell-their-sexual-partners-about-their-hiv-status-and-made-a-referral-if-needed,20180621054637
"Heart failure in adults: percentage of patients with heart failure diagnosis and LVSD who at the last clinic visit met the following (if eligible): prescribed or were on ACEI/ARB, prescribed or were on beta-blocker therapy, and a non-smoker.",https://www.qualitymeasures.ahrq.gov/summaries/summary/47032/heart-failure-in-adults-percentage-of-patients-with-heart-failure-diagnosis-and-lvsd-who-at-the-last-clinic-visit-met-the-following-if-eligible-prescribed-or-were-on-aceiarb-prescribed-or-were-on-betablocker-therapy-and-a-nonsmoker,./Heart-failure-in-adults-percentage-of-patients-with-heart-failure-diagnosis-and-LVSD-who-at-the-last-clinic-visit-met-the-following-if-eligible-prescribed-or-were-on-ACEIARB-prescribed-or-were-on-betablocker-therapy-and-a-nonsmoker,20180712191445
"Diagnosis and treatment of ischemic stroke: percentage of patients who are not candidates for tPA treatment who receive aspirin within 24 hours of hospitalization, after a negative head CT, unless contraindicated.",https://www.qualitymeasures.ahrq.gov/summaries/summary/38373/diagnosis-and-treatment-of-ischemic-stroke-percentage-of-patients-who-are-not-candidates-for-tpa-treatment-who-receive-aspirin-within-24-hours-of-hospitalization-after-a-negative-head-ct-unless-contraindicated,./diagnosis-and-treatment-of-ischemic-stroke-percentage-of-patients-who-are-not-candidates-for-tpa-treatment-who-receive-aspirin-within-24-hours-of-hospitalization-after-a-negative-head-ct-unless-contraindicated,20180620214304
"Care coordination communication: percentage of children who needed care coordination communication but were not satisfied with the coordination communication that they received.",https://www.qualitymeasures.ahrq.gov/summaries/summary/47473/care-coordination-communication-percentage-of-children-who-needed-care-coordination-communication-but-were-not-satisfied-with-the-coordination-communication-that-they-received,./care-coordination-communication-percentage-of-children-who-needed-care-coordination-communication-but-were-not-satisfied-with-the-coordination-communication-that-they-received,20180625150239
"Preventive services: percentage of enrolled members age less than or equal to 18 years who are up-to-date for all appropriate preventive services (combination 5).",https://www.qualitymeasures.ahrq.gov/summaries/summary/48924/preventive-services-percentage-of-enrolled-members-age-less-than-or-equal-to-18-years-who-are-uptodate-for-all-appropriate-preventive-services-combination-5,./preventive-services-percentage-of-enrolled-members-age-less-than-or-equal-to-18-years-who-are-uptodate-for-all-appropriate-preventive-services-combination-5,20180620181758
"Perioperative protocol: percentage of patients undergoing elective non-high-risk surgery with a preoperative basic health assessment completed prior to the day of the scheduled procedure.",https://www.qualitymeasures.ahrq.gov/summaries/summary/48383/perioperative-protocol-percentage-of-patients-undergoing-elective-nonhighrisk-surgery-with-a-preoperative-basic-health-assessment-completed-prior-to-the-day-of-the-scheduled-procedure,./Perioperative-protocol-percentage-of-patients-undergoing-elective-nonhighrisk-surgery-with-a-preoperative-basic-health-assessment-completed-prior-to-the-day-of-the-scheduled-procedure,20180712191112
"Advanced chronic kidney disease (CKD): percent of patients with serum bicarbonate greater than or equal to 22 mmol/L.",https://www.qualitymeasures.ahrq.gov/summaries/summary/28217/advanced-chronic-kidney-disease-ckd-percent-of-patients-with-serum-bicarbonate-greater-than-or-equal-to-22-mmoll,./advanced-chronic-kidney-disease-ckd-percent-of-patients-with-serum-bicarbonate-greater-than-or-equal-to-22-mmoll,20180620215640
"Bipolar disorder: the percentage of patients with bipolar disorder who receive a recommendation for an adjunctive psychosocial intervention, including evidence-based therapies, within 12 weeks of initiating treatment.",https://www.qualitymeasures.ahrq.gov/summaries/summary/28263/bipolar-disorder-the-percentage-of-patients-with-bipolar-disorder-who-receive-a-recommendation-for-an-adjunctive-psychosocial-intervention-including-evidencebased-therapies-within-12-weeks-of-initiating-treatment,./bipolar-disorder-the-percentage-of-patients-with-bipolar-disorder-who-receive-a-recommendation-for-an-adjunctive-psychosocial-intervention-including-evidencebased-therapies-within-12-weeks-of-initiating-treatment,20180620205827
"Acute otitis externa (AOE): percentage of patients aged 2 years and older with a diagnosis of AOE who were not prescribed systemic antimicrobial therapy.",https://www.qualitymeasures.ahrq.gov/summaries/summary/28014/acute-otitis-externa-aoe-percentage-of-patients-aged-2-years-and-older-with-a-diagnosis-of-aoe-who-were-not-prescribed-systemic-antimicrobial-therapy,./acute-otitis-externa-aoe-percentage-of-patients-aged-2-years-and-older-with-a-diagnosis-of-aoe-who-were-not-prescribed-systemic-antimicrobial-therapy,20180625154000
"Informed consent: percentage of healthcare professionals who affirm that in their unit or area steps are always taken to ensure that patients have understood the risks and complications before they sign the informed consent form.",https://www.qualitymeasures.ahrq.gov/summaries/summary/27530/informed-consent-percentage-of-healthcare-professionals-who-affirm-that-in-their-unit-or-area-steps-are-always-taken-to-ensure-that-patients-have-understood-the-risks-and-complications-before-they-sign-the-informed-consent-form,./informed-consent-percentage-of-healthcare-professionals-who-affirm-that-in-their-unit-or-area-steps-are-always-taken-to-ensure-that-patients-have-understood-the-risks-and-complications-before-they-sign-the-informed-consent-form,20180620231254
"Sickle cell disease (SCD): percentage of children in a state between the ages of 3 months and 5 years diagnosed with SCD who received appropriate antibiotic prophylaxis for at least 300 days during the measurement year.",https://www.qualitymeasures.ahrq.gov/summaries/summary/47888/sickle-cell-disease-scd-percentage-of-children-in-a-state-between-the-ages-of-3-months-and-5-years-diagnosed-with-scd-who-received-appropriate-antibiotic-prophylaxis-for-at-least-300-days-during-the-measurement-year,./sickle-cell-disease-scd-percentage-of-children-in-a-state-between-the-ages-of-3-months-and-5-years-diagnosed-with-scd-who-received-appropriate-antibiotic-prophylaxis-for-at-least-300-days-during-the-measurement-year,20180620190414
"Adult acute and subacute low back pain: percentage of patients with radicular pain diagnosis who have had collaborative decision-making with regards to imaging, intervention and/or surgery.",https://www.qualitymeasures.ahrq.gov/summaries/summary/36753/adult-acute-and-subacute-low-back-pain-percentage-of-patients-with-radicular-pain-diagnosis-who-have-had-collaborative-decisionmaking-with-regards-to-imaging-intervention-andor-surgery,./adult-acute-and-subacute-low-back-pain-percentage-of-patients-with-radicular-pain-diagnosis-who-have-had-collaborative-decisionmaking-with-regards-to-imaging-intervention-andor-surgery,20180620201001
"Androgen deficiency: percentage of male patients aged 18 years and older with androgen deficiency who are receiving testosterone therapy, who have a testosterone measurement performed within six months prior to initiating testosterone therapy.",https://www.qualitymeasures.ahrq.gov/summaries/summary/48575/androgen-deficiency-percentage-of-male-patients-aged-18-years-and-older-with-androgen-deficiency-who-are-receiving-testosterone-therapy-who-have-a-testosterone-measurement-performed-within-six-months-prior-to-initiating-testosterone-therapy,./androgen-deficiency-percentage-of-male-patients-aged-18-years-and-older-with-androgen-deficiency-who-are-receiving-testosterone-therapy-who-have-a-testosterone-measurement-performed-within-six-months-prior-to-initiating-testosterone-therapy,20180620201727
"Hip fracture mortality: percentage of in-hospital deaths per 1,000 discharges with hip fracture as a principal diagnosis for patients ages 65 years and older.",https://www.qualitymeasures.ahrq.gov/summaries/summary/49511/hip-fracture-mortality-percentage-of-inhospital-deaths-per-1000-discharges-with-hip-fracture-as-a-principal-diagnosis-for-patients-ages-65-years-and-older,./hip-fracture-mortality-percentage-of-inhospital-deaths-per-1000-discharges-with-hip-fracture-as-a-principal-diagnosis-for-patients-ages-65-years-and-older,20180625153733
"Stroke: percentage of ischemic stroke patients treated with IV or IA thrombolytic (t-PA) therapy or who undergo mechanical endovascular reperfusion therapy for whom a 90 day (greater than or equal to 75 days and less than or equal to 105 days) Modified Rankin Scale (mRS) is obtained via telephone or in-person.",https://www.qualitymeasures.ahrq.gov/summaries/summary/48907/stroke-percentage-of-ischemic-stroke-patients-treated-with-iv-or-ia-thrombolytic-tpa-therapy-or-who-undergo-mechanical-endovascular-reperfusion-therapy-for-whom-a-90-day-greater-than-or-equal-to-75-days-and-less-than-or-equal-to-105-days-modified-rankin-scale-,./stroke-percentage-of-ischemic-stroke-patients-treated-with-iv-or-ia-thrombolytic-tpa-therapy-or-who-undergo-mechanical-endovascular-reperfusion-therapy-for-whom-a-90-day-greater-than-or-equal-to-75-days-and-less-than-or-equal-to-105-days-modified-rankin-,20180620213611
"Advanced cancer outpatient experiences: overall satisfaction score on the 13-item FAMCARE-Patient scale.",https://www.qualitymeasures.ahrq.gov/summaries/summary/50484/advanced-cancer-outpatient-experiences-overall-satisfaction-score-on-the-13item-famcarepatient-scale,./advanced-cancer-outpatient-experiences-overall-satisfaction-score-on-the-13item-famcarepatient-scale,20180620210738
"Standardized methods for labeling, packaging and storing medications: does the hospital pharmacy service have a list of antidotes including indication of location, minimum stocks and use-by date control system?",https://www.qualitymeasures.ahrq.gov/summaries/summary/27576/standardized-methods-for-labeling-packaging-and-storing-medications-does-the-hospital-pharmacy-service-have-a-list-of-antidotes-including-indication-of-location-minimum-stocks-and-useby-date-control-system,./standardized-methods-for-labeling-packaging-and-storing-medications-does-the-hospital-pharmacy-service-have-a-list-of-antidotes-including-indication-of-location-minimum-stocks-and-useby-date-control-system,20180620221341
"Wellness and health promotion: percentage of individuals 18 years of age and older who were not getting the recommended amount of physical activity and who now have the recommended level of physical activity, with at least one interactive contact specific to physical activity.",https://www.qualitymeasures.ahrq.gov/summaries/summary/50152/wellness-and-health-promotion-percentage-of-individuals-18-years-of-age-and-older-who-were-not-getting-the-recommended-amount-of-physical-activity-and-who-now-have-the-recommended-level-of-physical-activity-with-at-least-one-interactive-contact-specific-to-phy,./wellness-and-health-promotion-percentage-of-individuals-18-years-of-age-and-older-who-were-not-getting-the-recommended-amount-of-physical-activity-and-who-now-have-the-recommended-level-of-physical-activity-with-at-least-one-interactive-contact-specific-,20180625151641
"HIV ambulatory care satisfaction: percentage of HIV positive adult patients who reported whether they were discouraged from joining their managed care plan because they were HIV-positive.",https://www.qualitymeasures.ahrq.gov/summaries/summary/27908/hiv-ambulatory-care-satisfaction-percentage-of-hiv-positive-adult-patients-who-reported-whether-they-were-discouraged-from-joining-their-managed-care-plan-because-they-were-hivpositive,./hiv-ambulatory-care-satisfaction-percentage-of-hiv-positive-adult-patients-who-reported-whether-they-were-discouraged-from-joining-their-managed-care-plan-because-they-were-hivpositive,20180621054715
"Hospital-based inpatient psychiatric services: the percentage of patients admitted to a hospital-based inpatient psychiatric setting who are screened within the first three days of admission for all of the following: risk of violence to self or others, substance use, psychological trauma history and patient strengths.",https://www.qualitymeasures.ahrq.gov/summaries/summary/50198/hospitalbased-inpatient-psychiatric-services-the-percentage-of-patients-admitted-to-a-hospitalbased-inpatient-psychiatric-setting-who-are-screened-within-the-first-three-days-of-admission-for-all-of-the-following-risk-of-violence-to-self-or-others-substance-us,./hospitalbased-inpatient-psychiatric-services-the-percentage-of-patients-admitted-to-a-hospitalbased-inpatient-psychiatric-setting-who-are-screened-within-the-first-three-days-of-admission-for-all-of-the-following-risk-of-violence-to-self-or-others-substa,20180620195537
"Cardiovascular conditions: the relative resource use by members with cardiovascular conditions during the measurement year.",https://www.qualitymeasures.ahrq.gov/summaries/summary/49843/cardiovascular-conditions-the-relative-resource-use-by-members-with-cardiovascular-conditions-during-the-measurement-year,./cardiovascular-conditions-the-relative-resource-use-by-members-with-cardiovascular-conditions-during-the-measurement-year,20180625153233
"Dental plan members' experiences: adult dental plan members' ratings of their regular dentist.",https://www.qualitymeasures.ahrq.gov/summaries/summary/26640/dental-plan-members-experiences-adult-dental-plan-members-ratings-of-their-regular-dentist,./dental-plan-members-experiences-adult-dental-plan-members-ratings-of-their-regular-dentist,20180620192757
"Total knee replacement: average change between pre-operative and one year (9 to 15 months) post-operative health related quality of life as measured with the EQ-5D-5L.",https://www.qualitymeasures.ahrq.gov/summaries/summary/49548/total-knee-replacement-average-change-between-preoperative-and-one-year-9-to-15-months-postoperative-health-related-quality-of-life-as-measured-with-the-eq5d5l,./total-knee-replacement-average-change-between-preoperative-and-one-year-9-to-15-months-postoperative-health-related-quality-of-life-as-measured-with-the-eq5d5l,20180620210929
"Diagnosis and treatment of ischemic stroke: percentage of patients who receive appropriate intervention for hyperthermia.",https://www.qualitymeasures.ahrq.gov/summaries/summary/38379/diagnosis-and-treatment-of-ischemic-stroke-percentage-of-patients-who-receive-appropriate-intervention-for-hyperthermia,./diagnosis-and-treatment-of-ischemic-stroke-percentage-of-patients-who-receive-appropriate-intervention-for-hyperthermia,20180620214300
"Pancreatic cancer: percentage of patients undergoing a cancer-directed resection for whom a clinical and pathologic stage is recorded.",https://www.qualitymeasures.ahrq.gov/summaries/summary/34297/pancreatic-cancer-percentage-of-patients-undergoing-a-cancerdirected-resection-for-whom-a-clinical-and-pathologic-stage-is-recorded,./pancreatic-cancer-percentage-of-patients-undergoing-a-cancerdirected-resection-for-whom-a-clinical-and-pathologic-stage-is-recorded,20180620231522
"Acute respiratory failure: percentage of patients with invasive mechanical ventilation (MV) greater than 12 hours and barotrauma.",https://www.qualitymeasures.ahrq.gov/summaries/summary/43643/acute-respiratory-failure-percentage-of-patients-with-invasive-mechanical-ventilation-mv-greater-than-12-hours-and-barotrauma,./acute-respiratory-failure-percentage-of-patients-with-invasive-mechanical-ventilation-mv-greater-than-12-hours-and-barotrauma,20180620215508
